episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
37,230,919,15,1.2899999999999952,0.8746000000000012,,
38,108,430,7,0.07000000000000073,0.8713000000000012,,
39,78,311,5,-0.22999999999999954,0.8680000000000012,,
40,338,1350,22,2.369999999999972,0.8647000000000012,,
41,65,260,4,-0.35999999999999965,0.8614000000000013,,
42,179,714,11,0.7800000000000014,0.8581000000000013,,
43,132,528,8,0.31000000000000094,0.8548000000000013,,
44,77,306,5,-0.23999999999999955,0.8515000000000014,,
45,199,796,13,0.9800000000000015,0.8482000000000014,,
46,185,737,12,0.8400000000000014,0.8449000000000014,,
47,146,583,9,0.45000000000000107,0.8416000000000015,,
48,22,85,1,-0.7899999999999999,0.8383000000000015,,
49,149,596,9,0.4800000000000011,0.8350000000000015,,
50,8,29,0,-0.9299999999999999,0.8317000000000015,,
51,69,274,4,-0.3199999999999996,0.8284000000000016,,
52,71,281,4,-0.2999999999999996,0.8251000000000016,,
53,43,169,2,-0.5799999999999998,0.8218000000000016,,
54,47,187,3,-0.5399999999999998,0.8185000000000017,,
55,148,590,9,0.4700000000000011,0.8152000000000017,,
56,219,873,14,1.1799999999999975,0.8119000000000017,,
57,169,673,11,0.6800000000000013,0.8086000000000018,,
58,99,393,6,-0.01999999999999935,0.8053000000000018,,
59,125,500,8,0.24000000000000088,0.8020000000000018,,
60,29,116,1,-0.72,0.7987000000000019,,
61,208,829,13,1.0699999999999998,0.7954000000000019,,
62,95,377,6,-0.05999999999999939,0.7921000000000019,,
63,184,734,12,0.8300000000000014,0.7888000000000019,0.014348427420961396,0.009799209140884854
64,58,230,3,-0.4299999999999997,0.785500000000002,0.009980592294596136,0.013474594269480025
65,70,280,4,-0.3099999999999996,0.782200000000002,0.013540239998191182,0.012210554029378626
66,72,285,4,-0.2899999999999996,0.778900000000002,0.006454448878584016,0.010002146423276927
67,32,127,2,-0.69,0.7756000000000021,0.012851300882175565,0.013598675956018269
68,250,1000,16,1.4899999999999909,0.7723000000000021,0.009715977984841072,0.010532227400202123
69,78,310,5,-0.22999999999999954,0.7690000000000021,0.010354038924560882,0.012375191831961275
70,79,313,5,-0.21999999999999953,0.7657000000000022,0.004238150061083664,0.003194503946456519
71,44,173,2,-0.5699999999999998,0.7624000000000022,0.009701311756295829,0.006526821144771847
72,55,218,3,-0.45999999999999974,0.7591000000000022,0.0070774217775968805,0.011414565545107638
73,169,674,11,0.6800000000000013,0.7558000000000022,0.012856707416912763,0.008233503954085921
74,207,826,13,1.06,0.7525000000000023,0.007549678998220071,0.01242514386271628
75,160,637,10,0.5900000000000012,0.7492000000000023,0.01223630166368821,0.011259923642501234
76,190,759,12,0.8900000000000015,0.7459000000000023,0.006129560674253298,0.008823116533070182
77,32,127,2,-0.69,0.7426000000000024,0.01978659188534948,0.0067812243942171335
78,136,542,9,0.350000000000001,0.7393000000000024,0.010323231252721813,0.0038470224261639967
79,91,362,6,-0.09999999999999942,0.7360000000000024,0.010175286709868074,0.004462453528751873
80,57,226,3,-0.4399999999999997,0.7327000000000025,0.004311855815103627,0.005457501361767451
81,112,445,7,0.11000000000000076,0.7294000000000025,0.015030621429039976,0.00678408400355173
82,113,451,7,0.12000000000000077,0.7261000000000025,0.01142662540483538,0.004619346058461815
83,25,99,1,-0.7599999999999999,0.7228000000000026,0.000426814061938785,0.005359073868021369
84,199,794,13,0.9800000000000015,0.7195000000000026,0.005307625215136795,0.015507558919489383
85,223,890,14,1.2199999999999966,0.7162000000000026,0.011017291332011934,0.010618213306380702
86,187,747,12,0.8600000000000014,0.7129000000000026,0.011883450784807792,0.008237168972339967
87,120,480,8,0.19000000000000083,0.7096000000000027,0.012801910353421894,0.011626821880539259
88,73,290,4,-0.2799999999999996,0.7063000000000027,0.0069056832098316305,0.00650843302719295
89,187,746,12,0.8600000000000014,0.7030000000000027,0.014741283022727735,0.00781938127424244
90,102,406,6,0.010000000000000675,0.6997000000000028,0.006255032317522609,0.009968716400460554
91,225,897,14,1.2399999999999962,0.6964000000000028,0.00691447824972004,0.007234689879364201
92,81,324,5,-0.1999999999999995,0.6931000000000028,0.006463481589889852,0.008332233247347175
93,115,460,7,0.1400000000000008,0.6898000000000029,0.011047968213147371,0.008024887599307915
