episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
144,48,190,3,-0.5299999999999998,0.9531136,0.0541463825138635,1.10915906727314
145,61,244,4,-0.3999999999999997,0.95286016,0.0541463825138635,1.10915906727314
146,23,89,1,-0.7799999999999999,0.95286016,0.0541463825138635,1.10915906727314
147,79,316,5,-0.21999999999999953,0.95286016,0.0541463825138635,1.10915906727314
148,86,344,5,-0.14999999999999947,0.95286016,0.0541463825138635,1.10915906727314
149,187,745,12,0.8600000000000014,0.95260672,0.0541463825138635,1.10915906727314
150,187,745,12,0.8600000000000014,0.95260672,0.0541463825138635,1.10915906727314
151,189,754,12,0.8800000000000014,0.95209984,0.0541463825138635,1.10915906727314
152,41,161,2,-0.5999999999999999,0.95209984,0.0541463825138635,1.10915906727314
153,190,757,12,0.8900000000000015,0.9518464,0.0541463825138635,1.10915906727314
154,190,758,12,0.8900000000000015,0.9518464,0.0541463825138635,1.10915906727314
155,113,449,7,0.12000000000000077,0.95159296,0.0541463825138635,1.10915906727314
156,31,122,2,-0.7,0.95083264,0.07339140235853847,1.13331394828856
157,91,362,6,-0.09999999999999942,0.95083264,0.07339140235853847,1.13331394828856
158,54,213,3,-0.46999999999999975,0.95032576,0.07339140235853847,1.13331394828856
159,54,215,3,-0.46999999999999975,0.95032576,0.07339140235853847,1.13331394828856
160,155,620,10,0.5400000000000011,0.95007232,0.07339140235853847,1.13331394828856
161,198,789,13,0.9700000000000015,0.94981888,0.07339140235853847,1.13331394828856
162,199,793,13,0.9800000000000015,0.94956544,0.07339140235853847,1.13331394828856
163,120,478,7,0.19000000000000083,0.94956544,0.07339140235853847,1.13331394828856
164,102,406,6,0.010000000000000675,0.949312,0.07339140235853847,1.13331394828856
165,20,78,1,-0.8099999999999999,0.949312,0.07339140235853847,1.13331394828856
166,75,299,4,-0.25999999999999956,0.94880512,0.07339140235853847,1.13331394828856
167,24,95,1,-0.7699999999999999,0.94880512,0.07339140235853847,1.13331394828856
168,203,810,13,1.020000000000001,0.94855168,0.07339140235853847,1.13331394828856
169,19,74,1,-0.82,0.94829824,0.07339140235853847,1.13331394828856
170,204,813,13,1.0300000000000007,0.94829824,0.07339140235853847,1.13331394828856
171,205,818,13,1.0400000000000005,0.9480448,0.07339140235853847,1.13331394828856
172,77,308,5,-0.23999999999999955,0.94779136,0.07339140235853847,1.13331394828856
173,117,468,7,0.1600000000000008,0.94753792,0.07339140235853847,1.13331394828856
174,207,826,13,1.06,0.94753792,0.07339140235853847,1.13331394828856
175,111,443,7,0.10000000000000075,0.94753792,0.07339140235853847,1.13331394828856
176,82,326,5,-0.1899999999999995,0.94728448,0.07339140235853847,1.13331394828856
177,136,544,9,0.350000000000001,0.94728448,0.07339140235853847,1.13331394828856
178,172,686,11,0.7100000000000013,0.94703104,0.07339140235853847,1.13331394828856
179,97,385,6,-0.03999999999999937,0.9467776,0.07339140235853847,1.13331394828856
180,152,607,10,0.5100000000000011,0.9467776,0.07339140235853847,1.13331394828856
181,113,449,7,0.12000000000000077,0.94652416,0.07339140235853847,1.13331394828856
182,211,842,14,1.0999999999999992,0.94652416,0.07339140235853847,1.13331394828856
183,175,700,11,0.7400000000000013,0.94627072,0.07339140235853847,1.13331394828856
184,116,462,7,0.1500000000000008,0.94576384,0.07339140235853847,1.13331394828856
185,214,854,14,1.1299999999999986,0.94576384,0.07339140235853847,1.13331394828856
186,93,371,6,-0.0799999999999994,0.9455104,0.07339140235853847,1.13331394828856
187,215,860,14,1.1399999999999983,0.9455104,0.07339140235853847,1.13331394828856
188,68,271,4,-0.3299999999999996,0.94525696,0.07339140235853847,1.13331394828856
189,90,358,5,-0.10999999999999943,0.94500352,0.07339140235853847,1.13331394828856
190,221,881,14,1.199999999999997,0.94398976,0.07339140235853847,1.13331394828856
191,131,521,8,0.30000000000000093,0.94373632,0.07339140235853847,1.13331394828856
192,114,453,7,0.13000000000000078,0.94373632,0.07339140235853847,1.13331394828856
193,16,61,1,-0.85,0.94322944,0.07339140235853847,1.13331394828856
194,160,640,10,0.5900000000000012,0.942976,0.07613211561692879,1.1186468917876482
195,96,381,6,-0.04999999999999938,0.94246912,0.07613211561692879,1.1186468917876482
196,50,198,3,-0.5099999999999998,0.94221568,0.07613211561692879,1.1186468917876482
197,33,129,2,-0.6799999999999999,0.94196224,0.07613211561692879,1.1186468917876482
198,230,920,15,1.2899999999999952,0.9417088,0.07613211561692879,1.1186468917876482
199,183,729,12,0.8200000000000014,0.94145536,0.07613211561692879,1.1186468917876482
200,162,647,10,0.6100000000000012,0.94094848,0.07613211561692879,1.1186468917876482
201,222,888,14,1.2099999999999969,0.94069504,0.07613211561692879,1.1186468917876482
202,235,937,15,1.339999999999994,0.9404416,0.07613211561692879,1.1186468917876482
203,140,557,9,0.390000000000001,0.93993472,0.07613211561692879,1.1186468917876482
204,147,586,9,0.4600000000000011,0.93968128,0.07613211561692879,1.1186468917876482
205,84,334,5,-0.16999999999999948,0.93968128,0.07613211561692879,1.1186468917876482
206,112,447,7,0.11000000000000076,0.93968128,0.07613211561692879,1.1186468917876482
207,169,673,11,0.6800000000000013,0.9391744,0.07613211561692879,1.1186468917876482
208,75,299,4,-0.25999999999999956,0.93892096,0.07613211561692879,1.1186468917876482
209,34,134,2,-0.6699999999999999,0.93892096,0.07613211561692879,1.1186468917876482
210,9,35,0,-0.92,0.93866752,0.07613211561692879,1.1186468917876482
211,215,858,14,1.1399999999999983,0.93866752,0.07613211561692879,1.1186468917876482
212,148,590,9,0.4700000000000011,0.93866752,0.07613211561692879,1.1186468917876482
213,169,676,11,0.6800000000000013,0.93866752,0.07613211561692879,1.1186468917876482
214,138,551,9,0.370000000000001,0.93866752,0.07613211561692879,1.1186468917876482
215,106,421,7,0.05000000000000071,0.9379071999999999,0.07613211561692879,1.1186468917876482
216,45,180,3,-0.5599999999999998,0.9379071999999999,0.07613211561692879,1.1186468917876482
217,84,336,5,-0.16999999999999948,0.93638656,0.07613211561692879,1.1186468917876482
218,78,311,5,-0.22999999999999954,0.93613312,0.07613211561692879,1.1186468917876482
219,219,876,14,1.1799999999999975,0.93613312,0.07613211561692879,1.1186468917876482
220,150,598,9,0.4900000000000011,0.93587968,0.07613211561692879,1.1186468917876482
221,59,233,3,-0.4199999999999997,0.9353728,0.07613211561692879,1.1186468917876482
222,82,328,5,-0.1899999999999995,0.93486592,0.05613088548852829,1.1184333842247725
223,126,503,8,0.2500000000000009,0.93461248,0.05613088548852829,1.1184333842247725
224,93,372,6,-0.0799999999999994,0.93461248,0.05613088548852829,1.1184333842247725
225,259,1034,17,1.579999999999989,0.93435904,0.05613088548852829,1.1184333842247725
226,215,858,14,1.1399999999999983,0.93385216,0.05613088548852829,1.1184333842247725
227,40,158,2,-0.6099999999999999,0.93359872,0.05613088548852829,1.1184333842247725
228,21,83,1,-0.7999999999999999,0.9333452799999999,0.05613088548852829,1.1184333842247725
229,57,226,3,-0.4399999999999997,0.9333452799999999,0.05613088548852829,1.1184333842247725
230,96,384,6,-0.04999999999999938,0.9333452799999999,0.05613088548852829,1.1184333842247725
231,76,303,5,-0.24999999999999956,0.9333452799999999,0.05613088548852829,1.1184333842247725
232,264,1054,17,1.629999999999988,0.93309184,0.05613088548852829,1.1184333842247725
233,268,1072,17,1.669999999999987,0.93207808,0.05613088548852829,1.1184333842247725
234,104,413,6,0.030000000000000693,0.93207808,0.05613088548852829,1.1184333842247725
235,11,42,0,-0.9,0.93182464,0.05613088548852829,1.1184333842247725
236,119,476,7,0.18000000000000083,0.9315712,0.05613088548852829,1.1184333842247725
237,29,116,1,-0.72,0.9315712,0.05613088548852829,1.1184333842247725
238,232,926,15,1.3099999999999947,0.9315712,0.05613088548852829,1.1184333842247725
239,121,484,8,0.20000000000000084,0.93106432,0.05613088548852829,1.1184333842247725
240,13,49,0,-0.88,0.93106432,0.05613088548852829,1.1184333842247725
241,60,238,3,-0.4099999999999997,0.93106432,0.05613088548852829,1.1184333842247725
242,22,87,1,-0.7899999999999999,0.93081088,0.05613088548852829,1.1184333842247725
243,136,544,9,0.350000000000001,0.93081088,0.05613088548852829,1.1184333842247725
244,60,240,4,-0.4099999999999997,0.93055744,0.05613088548852829,1.1184333842247725
245,59,233,3,-0.4199999999999997,0.93005056,0.05613088548852829,1.1184333842247725
246,113,449,7,0.12000000000000077,0.92979712,0.05613088548852829,1.1184333842247725
247,226,902,15,1.249999999999996,0.92979712,0.05613088548852829,1.1184333842247725
248,68,272,4,-0.3299999999999996,0.92954368,0.05613088548852829,1.1184333842247725
249,178,709,11,0.7700000000000014,0.9290368,0.05613088548852829,1.1184333842247725
250,51,202,3,-0.4999999999999998,0.9290368,0.05613088548852829,1.1184333842247725
251,11,42,0,-0.9,0.92878336,0.05613088548852829,1.1184333842247725
252,141,564,9,0.400000000000001,0.92878336,0.05613088548852829,1.1184333842247725
