gradient_step,loss
0,1.1036896705627441
3,1.011626124382019
6,0.7574113011360168
9,0.6781986951828003
12,0.42762306332588196
15,0.3424913287162781
18,0.36552441120147705
21,0.2504998445510864
24,0.15273472666740417
27,0.18131732940673828
30,0.07632012665271759
33,0.07334579527378082
36,0.08992435038089752
39,0.0725259929895401
42,0.07666873931884766
45,0.0801825076341629
48,0.04389210045337677
51,0.08523080497980118
54,0.03436129167675972
57,0.030751988291740417
60,0.03161965310573578
63,0.07163998484611511
66,0.10572218149900436
69,0.07349765300750732
72,0.08619795739650726
75,0.08974064141511917
78,0.02385544963181019
81,0.031980060040950775
84,0.03308714181184769
87,0.06244301050901413
90,0.01877736672759056
93,0.014841999858617783
96,0.05339599400758743
99,0.031037086620926857
102,0.027741510421037674
105,0.013548646122217178
108,0.0960264652967453
111,0.09453363716602325
114,0.027294790372252464
117,0.08720848709344864
120,0.09048447757959366
123,0.06491661816835403
126,0.04354371502995491
129,0.042266957461833954
132,0.05467912554740906
135,0.0596194714307785
138,0.10438719391822815
141,0.06794971227645874
144,0.05125819146633148
147,0.08357485383749008
150,0.04957818239927292
153,0.0204844381660223
156,0.0304558128118515
159,0.008162620477378368
162,0.04658747464418411
165,0.02057153917849064
168,0.02623952180147171
171,0.011847167275846004
174,0.06127145513892174
177,0.055632468312978745
180,0.03432348370552063
183,0.0805753841996193
186,0.06329368054866791
189,0.0603276863694191
192,0.0814463198184967
195,0.11112159490585327
198,0.09241066128015518
201,0.05668171867728233
204,0.1270490437746048
207,0.08988175541162491
210,0.07337389886379242
213,0.11379587650299072
216,0.057074837386608124
219,0.09046562016010284
222,0.1278911828994751
225,0.00986878015100956
228,0.1379513293504715
231,0.0385422483086586
234,0.02128550410270691
237,0.048313431441783905
240,0.12233926355838776
243,0.010760858654975891
246,0.16932854056358337
249,0.05946682393550873
252,0.045236676931381226
255,0.10958521068096161
258,0.07091875374317169
261,0.11072292923927307
264,0.05609337240457535
267,0.0177285335958004
270,0.13941942155361176
273,0.12485760450363159
276,0.06254374235868454
279,0.005319132469594479
282,0.037821196019649506
285,0.04630754515528679
288,0.01763678900897503
291,0.04415733367204666
294,0.1023898720741272
297,0.05287301167845726
300,0.05208783224225044
303,0.02773500606417656
306,0.0371457077562809
309,0.09854811429977417
312,0.08376659452915192
315,0.027618713676929474
318,0.053063537925481796
321,0.043892912566661835
324,0.0839276984333992
327,0.08997990190982819
330,0.059781305491924286
333,0.05149087682366371
336,0.054197460412979126
339,0.02789021097123623
342,0.07126069813966751
345,0.06689633429050446
348,0.029082786291837692
351,0.13388431072235107
354,0.12835446000099182
357,0.12398730218410492
360,0.08645039051771164
363,0.04730267450213432
366,0.07066935300827026
369,0.0744151920080185
372,0.13369032740592957
375,0.07709504663944244
378,0.0997081845998764
381,0.11418886482715607
384,0.04336068406701088
387,0.06585130840539932
390,0.06770804524421692
393,0.1334874927997589
396,0.045307859778404236
399,0.017146237194538116
402,0.13512109220027924
405,0.04920458048582077
408,0.09583935141563416
411,0.06297671794891357
414,0.05859854444861412
417,0.02986232563853264
420,0.06738270819187164
423,0.04959234967827797
426,0.03763078898191452
429,0.10548117756843567
432,0.05938722565770149
435,0.08596912026405334
438,0.08667672425508499
441,0.09707462042570114
444,0.02009744755923748
447,0.15624824166297913
450,0.07754039764404297
453,0.026295285671949387
456,0.045622725039720535
459,0.05651557818055153
462,0.028453689068555832
465,0.05302887409925461
468,0.06699765473604202
471,0.06428941339254379
474,0.055669911205768585
477,0.09038259088993073
480,0.023052558302879333
483,0.010127542540431023
486,0.011480538174510002
489,0.022764962166547775
492,0.13768428564071655
495,0.08892536163330078
498,0.05482657998800278
501,0.08334024250507355
504,0.03596930205821991
507,0.007204569410532713
510,0.055409856140613556
513,0.058537013828754425
516,0.12249428033828735
519,0.12327016890048981
522,0.0755244717001915
525,0.09436893463134766
528,0.05630272626876831
531,0.08018835633993149
534,0.1215970367193222
537,0.027953246608376503
540,0.10514559596776962
543,0.11823046207427979
546,0.05651797354221344
549,0.09539446979761124
552,0.135038822889328
555,0.07095883786678314
