episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
1,10,38,0,-0.91,0.987328,,
2,12,46,0,-0.89,0.9847936,,
3,13,51,0,-0.88,0.9835264,,
4,13,49,0,-0.88,0.9835264,,
5,13,52,0,-0.88,0.9835264,,
6,21,82,1,-0.7999999999999999,0.9733887999999999,,
7,22,87,1,-0.7899999999999999,0.9721216,,
8,22,85,1,-0.7899999999999999,0.9721216,,
9,23,90,1,-0.7799999999999999,0.9708544,,
10,23,89,1,-0.7799999999999999,0.9708544,,
11,23,92,1,-0.7799999999999999,0.9708544,,
12,25,100,1,-0.7599999999999999,0.96832,,
13,27,108,1,-0.74,0.9657856,,
14,28,109,1,-0.73,0.9645184,,
15,28,109,1,-0.73,0.9645184,,
16,29,115,1,-0.72,0.9632512,,
17,33,130,2,-0.6799999999999999,0.9581824,0.2065711626346456,0.2739762219134718
18,12,47,0,-0.89,0.9531136,0.2065711626346456,0.2739762219134718
19,40,160,2,-0.6099999999999999,0.949312,0.2065711626346456,0.2739762219134718
20,46,182,3,-0.5499999999999998,0.9417088,0.2065711626346456,0.2739762219134718
21,46,182,3,-0.5499999999999998,0.9417088,0.2065711626346456,0.2739762219134718
22,47,185,3,-0.5399999999999998,0.9404416,0.2065711626346456,0.2739762219134718
23,10,39,0,-0.91,0.9404416,0.2065711626346456,0.2739762219134718
24,36,141,2,-0.6499999999999999,0.9379071999999999,0.2065711626346456,0.2739762219134718
25,51,202,3,-0.4999999999999998,0.9353728,0.2065711626346456,0.2739762219134718
26,54,215,3,-0.46999999999999975,0.9315712,0.2065711626346456,0.2739762219134718
27,54,215,3,-0.46999999999999975,0.9315712,0.2065711626346456,0.2739762219134718
28,56,222,3,-0.44999999999999973,0.9290368,0.2065711626346456,0.2739762219134718
29,57,225,3,-0.4399999999999997,0.9277696,0.2065711626346456,0.2739762219134718
30,57,226,3,-0.4399999999999997,0.9277696,0.2065711626346456,0.2739762219134718
31,57,227,3,-0.4399999999999997,0.9277696,0.2065711626346456,0.2739762219134718
32,58,230,3,-0.4299999999999997,0.9265024,0.2065711626346456,0.2739762219134718
33,59,236,3,-0.4199999999999997,0.9252352,0.2065711626346456,0.2739762219134718
34,60,240,4,-0.4099999999999997,0.923968,0.2065711626346456,0.2739762219134718
