gradient_step,loss
0,0.5802258253097534
1,0.684290885925293
2,0.6504827737808228
3,0.5536080598831177
4,0.5501003265380859
5,0.5162919759750366
6,0.4493768811225891
7,0.5233672857284546
8,0.5676721334457397
9,0.4721916913986206
10,0.4641025960445404
11,0.4703592360019684
12,0.4412841796875
13,0.5663914680480957
14,0.4352972209453583
15,0.45052430033683777
16,0.4749608337879181
17,0.4736512005329132
18,0.5201753377914429
19,0.4187830090522766
20,0.4030987024307251
21,0.49750611186027527
22,0.3596998453140259
23,0.42873314023017883
24,0.36094099283218384
25,0.38476264476776123
26,0.320727676153183
27,0.38872459530830383
28,0.3745608925819397
29,0.35903534293174744
30,0.4238874316215515
31,0.4305083155632019
32,0.37876009941101074
33,0.3760015368461609
34,0.358064204454422
35,0.33974581956863403
36,0.32027584314346313
37,0.3337191641330719
38,0.3120003342628479
39,0.32276445627212524
40,0.34222474694252014
41,0.2632065415382385
42,0.3031042218208313
43,0.33985114097595215
44,0.2952200770378113
45,0.2066585272550583
46,0.2533763349056244
47,0.24015983939170837
48,0.21754197776317596
49,0.2619425654411316
50,0.24262765049934387
51,0.2201598882675171
52,0.2310258448123932
53,0.20714348554611206
54,0.1757591813802719
55,0.16689632833003998
56,0.18727630376815796
57,0.16286301612854004
58,0.13956624269485474
59,0.13951542973518372
60,0.10995885729789734
61,0.1333528757095337
62,0.10791554301977158
63,0.1559576690196991
64,0.11633418500423431
65,0.12673157453536987
66,0.07409875839948654
67,0.09354938566684723
68,0.11141721904277802
69,0.07627886533737183
70,0.10482463240623474
71,0.11086835712194443
72,0.0926951915025711
73,0.05485173314809799
74,0.07072815299034119
75,0.09201361984014511
76,0.06209585815668106
77,0.04850819706916809
78,0.07496294379234314
79,0.04535617306828499
80,0.03599123656749725
81,0.09504790604114532
82,0.08749011158943176
83,0.05499141663312912
84,0.04310508072376251
85,0.06180213391780853
86,0.03794030472636223
87,0.05481581762433052
88,0.05755980685353279
89,0.0850062221288681
90,0.07299524545669556
91,0.024988865479826927
92,0.02575566992163658
93,0.06963209807872772
94,0.05468469858169556
95,0.02915814518928528
96,0.02588454633951187
97,0.06170263513922691
98,0.04712419956922531
99,0.022733550518751144
100,0.028882186859846115
101,0.04157407581806183
102,0.03093588724732399
103,0.021564118564128876
104,0.03186604008078575
105,0.05032362788915634
106,0.019459586590528488
107,0.039205025881528854
108,0.08726920187473297
109,0.0509658083319664
110,0.043334171175956726
111,0.028538847342133522
112,0.05053088814020157
113,0.017794398590922356
114,0.05566529929637909
115,0.036147333681583405
116,0.09164534509181976
117,0.04537435621023178
118,0.027435600757598877
119,0.03251060098409653
120,0.036098726093769073
121,0.0631556436419487
122,0.06525595486164093
123,0.03391824662685394
124,0.028214525431394577
125,0.06707505881786346
126,0.026573270559310913
127,0.04611179232597351
128,0.07223235815763474
129,0.06414346396923065
130,0.09209887683391571
131,0.09942619502544403
132,0.08556496351957321
133,0.06620755046606064
134,0.0592709556221962
135,0.060020215809345245
136,0.06705622375011444
137,0.05547519028186798
138,0.04290883615612984
139,0.03083805739879608
140,0.0680857002735138
141,0.06086523458361626
142,0.05810472369194031
143,0.03990203142166138
144,0.05722749978303909
145,0.024986054748296738
146,0.06088561192154884
147,0.05915478989481926
148,0.07848044484853745
149,0.05075426399707794
150,0.02450406737625599
151,0.0484296977519989
152,0.037737417966127396
153,0.05412890762090683
154,0.07130461931228638
155,0.03562658280134201
156,0.09476915001869202
157,0.028469210490584373
158,0.04704122245311737
159,0.0477464385330677
160,0.04206457734107971
161,0.02849053405225277
162,0.021649450063705444
163,0.026400770992040634
164,0.014681762084364891
165,0.028049254789948463
166,0.07572917640209198
167,0.08838383108377457
168,0.056164223700761795
169,0.08662640303373337
170,0.015635760501027107
171,0.043579693883657455
172,0.02317061275243759
173,0.03424210101366043
174,0.028694482520222664
175,0.029086468741297722
176,0.04980793595314026
177,0.05040358752012253
178,0.03059827722609043
179,0.021642878651618958
180,0.04452790319919586
181,0.04055333137512207
182,0.03192787989974022
183,0.03301756829023361
184,0.03733738884329796
185,0.029975172132253647
186,0.03806474059820175
187,0.04306633770465851
188,0.014711597934365273
189,0.021201089024543762
190,0.010103102773427963
191,0.01560446061193943
192,0.04928611218929291
193,0.03605523332953453
194,0.012837192043662071
195,0.03714562579989433
196,0.0126358512789011
197,0.010593985207378864
198,0.0457286462187767
199,0.012437372468411922
200,0.059711627662181854
201,0.029776809737086296
202,0.038503989577293396
203,0.028833895921707153
204,0.02611565962433815
205,0.010382018983364105
206,0.049559179693460464
207,0.01963733695447445
208,0.016995420679450035
209,0.04507216811180115
210,0.045345090329647064
211,0.04435914754867554
212,0.028341133147478104
213,0.00995331909507513
214,0.04219179227948189
215,0.02134547382593155
216,0.05191242694854736
217,0.053975217044353485
218,0.041260287165641785
219,0.048495542258024216
220,0.025826260447502136
221,0.01944417506456375
222,0.022121097892522812
223,0.02105851285159588
224,0.05633198842406273
225,0.03407341241836548
226,0.035379938781261444
227,0.04464380443096161
228,0.04147113859653473
229,0.029906494542956352
230,0.013729050755500793
231,0.05342302843928337
232,0.0065185255371034145
233,0.00784986186772585
234,0.013378296047449112
235,0.04093172401189804
