episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
50,138,550,9,0.370000000000001,0.8317000000000015,,
51,284,1134,18,1.8299999999999836,0.8284000000000016,,
52,67,267,4,-0.33999999999999964,0.8251000000000016,,
53,11,43,0,-0.9,0.8218000000000016,,
54,70,280,4,-0.3099999999999996,0.8185000000000017,,
55,25,98,1,-0.7599999999999999,0.8152000000000017,,
56,11,41,0,-0.9,0.8119000000000017,,
57,313,1252,20,2.1199999999999775,0.8086000000000018,,
58,45,177,2,-0.5599999999999998,0.8053000000000018,,
59,428,1712,28,3.2699999999999534,0.8020000000000018,0.2596862500096545,0.2348063110753342
60,74,293,4,-0.2699999999999996,0.7987000000000019,0.25310700504403366,0.0031850923244890416
61,118,469,7,0.17000000000000082,0.7954000000000019,0.210283145051578,0.28390922628600024
62,56,222,3,-0.44999999999999973,0.7921000000000019,0.19949883648327418,0.3238802584154265
63,174,694,11,0.7300000000000013,0.7888000000000019,0.1636411679739302,0.10331193546087226
64,136,544,9,0.350000000000001,0.785500000000002,0.27295322540928335,0.1718004593242179
65,123,491,8,0.22000000000000086,0.782200000000002,0.19753055050969123,0.16166674296061198
66,243,969,16,1.4199999999999924,0.778900000000002,0.030721357153331647,0.22141366439764618
67,149,594,9,0.4800000000000011,0.7756000000000021,0.02227397743813895,0.2484508901834488
68,211,844,14,1.0999999999999992,0.7723000000000021,0.025947466844095372,0.20213709434248367
69,188,749,12,0.8700000000000014,0.7690000000000021,0.018833782305901357,0.20691992691222658
70,87,345,5,-0.13999999999999946,0.7657000000000022,0.022522917038507083,0.19747065210884268
71,92,368,6,-0.08999999999999941,0.7624000000000022,0.016767847452960585,0.20880885163079138
72,208,830,13,1.0699999999999998,0.7591000000000022,0.020378034570827507,0.25432180469998944
73,123,489,8,0.22000000000000086,0.7558000000000022,0.025845097550641623,0.2745850167928203
74,169,673,11,0.6800000000000013,0.7525000000000023,0.013668356177818385,0.26304043864920024
75,235,939,15,1.339999999999994,0.7492000000000023,0.014492093088200032,0.2695347196974997
76,76,303,5,-0.24999999999999956,0.7459000000000023,0.009739347347548525,0.2718755900859833
77,55,218,3,-0.45999999999999974,0.7426000000000024,0.009355636125502106,0.269859465268942
78,279,1116,18,1.7799999999999847,0.7393000000000024,0.014751291030552238,0.2744285315275192
79,166,663,11,0.6500000000000012,0.7360000000000024,0.012371441451943525,0.29845456991876873
80,27,107,1,-0.74,0.7327000000000025,0.026018320738027494,0.28099656601746875
81,29,115,1,-0.72,0.7294000000000025,0.009979746537283063,0.2710159830749035
82,178,711,11,0.7700000000000014,0.7261000000000025,0.010541759613922543,0.29679414291273465
83,298,1192,19,1.9699999999999807,0.7228000000000026,0.012925709535678228,0.2946932466824849
84,88,350,5,-0.12999999999999945,0.7195000000000026,0.014459965919906443,0.3083583130077882
85,72,288,4,-0.2899999999999996,0.7162000000000026,0.008570695806863822,0.2993931207391951
86,122,485,8,0.21000000000000085,0.7129000000000026,0.019977194804232566,0.3300785919030507
87,226,904,15,1.249999999999996,0.7096000000000027,0.01309427649207544,0.3330073717393373
88,113,449,7,0.12000000000000077,0.7063000000000027,0.017784340392349156,0.34297044043030056
89,81,322,5,-0.1999999999999995,0.7030000000000027,0.018086748954374343,0.328619159758091
90,292,1165,19,1.909999999999982,0.6997000000000028,0.01693423453332499,0.33828176945856175
91,110,438,7,0.09000000000000075,0.6964000000000028,0.013791493048691856,0.332018181681633
92,214,856,14,1.1299999999999986,0.6931000000000028,0.010609839627747688,0.36830825007186746
