episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
96,61,243,4,-0.3999999999999997,0.8441344,0.06492405475000851,1.3081639409065247
97,124,496,8,0.23000000000000087,0.8428672,0.06492405475000851,1.3081639409065247
98,125,499,8,0.24000000000000088,0.8416,0.06492405475000851,1.3081639409065247
99,24,94,1,-0.7699999999999999,0.8416,0.06492405475000851,1.3081639409065247
100,126,503,8,0.2500000000000009,0.8403328,0.06492405475000851,1.3081639409065247
101,127,508,8,0.2600000000000009,0.8390656,0.06492405475000851,1.3081639409065247
102,128,512,8,0.2700000000000009,0.8377984,0.06492405475000851,1.3081639409065247
103,130,517,8,0.2900000000000009,0.835264,0.10882727915304713,1.3367840591818094
104,130,519,8,0.2900000000000009,0.835264,0.10882727915304713,1.3367840591818094
105,69,276,4,-0.3199999999999996,0.8339968,0.10882727915304713,1.3367840591818094
106,132,526,8,0.31000000000000094,0.8327296,0.10882727915304713,1.3367840591818094
107,132,528,8,0.31000000000000094,0.8327296,0.10882727915304713,1.3367840591818094
108,133,530,8,0.32000000000000095,0.8314623999999999,0.10882727915304713,1.3367840591818094
109,106,424,7,0.05000000000000071,0.8301952,0.10882727915304713,1.3367840591818094
110,138,549,9,0.370000000000001,0.8251264,0.10882727915304713,1.3367840591818094
111,22,85,1,-0.7899999999999999,0.8213248,0.10882727915304713,1.3367840591818094
112,141,561,9,0.400000000000001,0.8213248,0.10882727915304713,1.3367840591818094
113,26,104,1,-0.75,0.8187904,0.10882727915304713,1.3367840591818094
114,14,54,0,-0.87,0.8175232,0.10882727915304713,1.3367840591818094
115,88,350,5,-0.12999999999999945,0.816256,0.10882727915304713,1.3367840591818094
116,41,163,2,-0.5999999999999999,0.816256,0.10882727915304713,1.3367840591818094
117,146,583,9,0.45000000000000107,0.8149888,0.10882727915304713,1.3367840591818094
118,148,592,9,0.4700000000000011,0.8124544,0.10882727915304713,1.3367840591818094
119,148,591,9,0.4700000000000011,0.8124544,0.10882727915304713,1.3367840591818094
120,149,593,9,0.4800000000000011,0.8111872,0.10882727915304713,1.3367840591818094
121,152,608,10,0.5100000000000011,0.8073856,0.10882727915304713,1.3367840591818094
122,141,564,9,0.400000000000001,0.8048512,0.10882727915304713,1.3367840591818094
123,154,613,10,0.5300000000000011,0.8048512,0.10882727915304713,1.3367840591818094
124,155,619,10,0.5400000000000011,0.803584,0.10882727915304713,1.3367840591818094
125,56,223,3,-0.44999999999999973,0.8010496,0.10882727915304713,1.3367840591818094
126,112,445,7,0.11000000000000076,0.7997824,0.10882727915304713,1.3367840591818094
127,54,216,3,-0.46999999999999975,0.7997824,0.10882727915304713,1.3367840591818094
128,65,258,4,-0.35999999999999965,0.7985152,0.10882727915304713,1.3367840591818094
129,161,642,10,0.6000000000000012,0.7959807999999999,0.0697501910617575,1.3596528731286526
130,116,463,7,0.1500000000000008,0.7947136,0.0697501910617575,1.3596528731286526
131,165,660,11,0.6400000000000012,0.7909120000000001,0.0697501910617575,1.3596528731286526
132,103,410,6,0.020000000000000684,0.7871104,0.0697501910617575,1.3596528731286526
133,172,688,11,0.7100000000000013,0.7820416,0.0697501910617575,1.3596528731286526
134,28,112,1,-0.73,0.7807744,0.0697501910617575,1.3596528731286526
135,161,641,10,0.6000000000000012,0.7795072000000001,0.0697501910617575,1.3596528731286526
136,176,703,11,0.7500000000000013,0.7769728,0.0697501910617575,1.3596528731286526
137,157,628,10,0.5600000000000012,0.7731712,0.0697501910617575,1.3596528731286526
138,119,476,7,0.18000000000000083,0.771904,0.0697501910617575,1.3596528731286526
139,85,337,5,-0.15999999999999948,0.771904,0.0697501910617575,1.3596528731286526
