gradient_step,loss
0,0.8160086870193481
1,0.7981514930725098
2,0.7450828552246094
3,0.839069128036499
4,0.6378978490829468
5,0.922576904296875
6,0.767348051071167
7,0.7211211919784546
8,0.8005690574645996
9,0.6639060974121094
10,0.7011227607727051
11,0.7117058038711548
12,0.8040081262588501
13,0.6752309799194336
14,0.7877334952354431
15,0.7050595283508301
16,0.7803552746772766
17,0.6268128156661987
18,0.720611572265625
19,0.5965726375579834
20,0.6682875752449036
21,0.7462477087974548
22,0.5489803552627563
23,0.7565542459487915
24,0.637283444404602
25,0.570590078830719
26,0.5970890522003174
27,0.5494164228439331
28,0.598040759563446
29,0.5675421953201294
30,0.5697335004806519
31,0.5560466051101685
32,0.676924467086792
33,0.5708585977554321
34,0.5331529378890991
35,0.4601422846317291
36,0.5366806387901306
37,0.6081318855285645
38,0.555986762046814
39,0.5039092302322388
40,0.5261462926864624
41,0.46393877267837524
42,0.48604920506477356
43,0.47600001096725464
44,0.48757195472717285
45,0.346338152885437
46,0.4079272747039795
47,0.3741297721862793
48,0.3709701895713806
49,0.48246437311172485
50,0.41140368580818176
51,0.37706106901168823
52,0.40085071325302124
53,0.3440236449241638
54,0.3262864649295807
55,0.34234923124313354
56,0.2929288148880005
57,0.37484198808670044
58,0.3122415840625763
59,0.3119320869445801
60,0.2868973910808563
61,0.25248098373413086
62,0.24177131056785583
63,0.26015713810920715
64,0.18542832136154175
65,0.17107465863227844
66,0.16002988815307617
67,0.18549147248268127
68,0.2145678997039795
69,0.15631815791130066
70,0.2183040976524353
71,0.1694674789905548
72,0.16839689016342163
73,0.12319754809141159
74,0.11470927298069
75,0.17057116329669952
76,0.09769707918167114
77,0.10947322845458984
78,0.12020266056060791
79,0.08209815621376038
80,0.10938689112663269
81,0.13842296600341797
82,0.1219419538974762
83,0.10354401171207428
84,0.060271553695201874
85,0.0820576474070549
86,0.04875534772872925
87,0.1020447388291359
88,0.04834666848182678
89,0.08130602538585663
90,0.11542831361293793
91,0.04339595511555672
92,0.04561939090490341
93,0.08121219277381897
94,0.09954781830310822
95,0.04389225319027901
96,0.030714262276887894
97,0.06422324478626251
98,0.0480014830827713
99,0.03041330724954605
100,0.037935953587293625
101,0.0675380751490593
102,0.062169987708330154
103,0.03467100113630295
104,0.05236528068780899
105,0.05457720905542374
106,0.026923906058073044
107,0.0556257888674736
108,0.08668704330921173
109,0.06911361217498779
110,0.056560955941677094
111,0.03710023686289787
112,0.08200544118881226
113,0.030459783971309662
114,0.06895682960748672
115,0.05892001837491989
116,0.09601964056491852
117,0.08161098510026932
118,0.039438892155885696
119,0.05898486077785492
120,0.07202813774347305
121,0.09319799393415451
122,0.09865227341651917
123,0.047389011830091476
124,0.041726402938365936
125,0.10682578384876251
126,0.03318076580762863
127,0.06287881731987
128,0.12330328673124313
129,0.07715068757534027
130,0.1569892317056656
131,0.1565021574497223
132,0.08170191943645477
133,0.06720730662345886
134,0.14779861271381378
135,0.12067025899887085
136,0.10932642221450806
137,0.08990544080734253
138,0.10339321196079254
139,0.12672704458236694
140,0.051758233457803726
141,0.05749591067433357
142,0.1084367036819458
143,0.10582415759563446
144,0.04819447547197342
145,0.06516394764184952
146,0.053077664226293564
147,0.04612448066473007
148,0.0442851223051548
149,0.04936927184462547
150,0.02928541600704193
151,0.1180022731423378
152,0.036315977573394775
153,0.022707227617502213
154,0.06299029290676117
155,0.03341057151556015
156,0.052817411720752716
157,0.09087640047073364
158,0.06412629783153534
159,0.08386582136154175
160,0.04769206792116165
161,0.03465200215578079
162,0.0733034536242485
