episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
35,64,256,4,-0.36999999999999966,0.9188992,0.322253155085491,0.5815157096367329
36,65,258,4,-0.35999999999999965,0.917632,0.05872176606499124,1.0948350159451365
37,66,263,4,-0.34999999999999964,0.9163648,0.05872176606499124,1.0948350159451365
38,69,275,4,-0.3199999999999996,0.9125632,0.05872176606499124,1.0948350159451365
39,72,288,4,-0.2899999999999996,0.9087616000000001,0.05872176606499124,1.0948350159451365
40,56,224,3,-0.44999999999999973,0.9074944,0.05872176606499124,1.0948350159451365
41,74,296,4,-0.2699999999999996,0.9062272,0.05872176606499124,1.0948350159451365
42,19,73,1,-0.82,0.9024255999999999,0.05872176606499124,1.0948350159451365
43,78,310,5,-0.22999999999999954,0.9011584,0.05872176606499124,1.0948350159451365
44,79,315,5,-0.21999999999999953,0.8998912,0.05872176606499124,1.0948350159451365
45,79,315,5,-0.21999999999999953,0.8998912,0.05872176606499124,1.0948350159451365
46,79,316,5,-0.21999999999999953,0.8998912,0.05872176606499124,1.0948350159451365
47,58,230,3,-0.4299999999999997,0.898624,0.05872176606499124,1.0948350159451365
48,9,33,0,-0.92,0.8973568,0.05872176606499124,1.0948350159451365
49,82,325,5,-0.1899999999999995,0.8960896,0.05872176606499124,1.0948350159451365
50,82,326,5,-0.1899999999999995,0.8960896,0.05872176606499124,1.0948350159451365
51,55,219,3,-0.45999999999999974,0.8935552,0.05872176606499124,1.0948350159451365
52,86,343,5,-0.14999999999999947,0.8910208,0.05872176606499124,1.0948350159451365
53,86,342,5,-0.14999999999999947,0.8910208,0.05872176606499124,1.0948350159451365
54,90,360,6,-0.10999999999999943,0.885952,0.05872176606499124,1.0948350159451365
55,92,367,6,-0.08999999999999941,0.8834176,0.05872176606499124,1.0948350159451365
56,93,369,6,-0.0799999999999994,0.8821504,0.05872176606499124,1.0948350159451365
57,21,83,1,-0.7999999999999999,0.8808832,0.05872176606499124,1.0948350159451365
58,96,381,6,-0.04999999999999938,0.8783488,0.05872176606499124,1.0948350159451365
59,98,392,6,-0.02999999999999936,0.8758144,0.05100715368098463,1.197382532991469
60,99,393,6,-0.01999999999999935,0.8745472,0.05100715368098463,1.197382532991469
61,100,398,6,-0.009999999999999343,0.8732800000000001,0.05100715368098463,1.197382532991469
62,103,411,6,0.020000000000000684,0.8694784,0.05100715368098463,1.197382532991469
63,103,409,6,0.020000000000000684,0.8694784,0.05100715368098463,1.197382532991469
64,49,193,3,-0.5199999999999998,0.8682112,0.05100715368098463,1.197382532991469
65,105,417,6,0.0400000000000007,0.8669439999999999,0.05100715368098463,1.197382532991469
66,10,38,0,-0.91,0.8656768,0.05100715368098463,1.197382532991469
67,55,218,3,-0.45999999999999974,0.8580736,0.05100715368098463,1.197382532991469
68,91,362,6,-0.09999999999999942,0.8568064,0.05100715368098463,1.197382532991469
69,113,450,7,0.12000000000000077,0.8568064,0.05100715368098463,1.197382532991469
70,113,451,7,0.12000000000000077,0.8568064,0.05100715368098463,1.197382532991469
71,114,453,7,0.13000000000000078,0.8555391999999999,0.05100715368098463,1.197382532991469
72,114,454,7,0.13000000000000078,0.8555391999999999,0.05100715368098463,1.197382532991469
73,115,458,7,0.1400000000000008,0.854272,0.05100715368098463,1.197382532991469
74,103,409,6,0.020000000000000684,0.854272,0.05100715368098463,1.197382532991469
75,115,459,7,0.1400000000000008,0.854272,0.05100715368098463,1.197382532991469
76,116,461,7,0.1500000000000008,0.8530048,0.05100715368098463,1.197382532991469
77,117,466,7,0.1600000000000008,0.8517376,0.05100715368098463,1.197382532991469
78,117,466,7,0.1600000000000008,0.8517376,0.05100715368098463,1.197382532991469
79,117,465,7,0.1600000000000008,0.8517376,0.05100715368098463,1.197382532991469
80,78,309,5,-0.22999999999999954,0.8466688,0.05100715368098463,1.197382532991469
81,122,488,8,0.21000000000000085,0.8454016,0.05100715368098463,1.197382532991469
82,65,259,4,-0.35999999999999965,0.8454016,0.05100715368098463,1.197382532991469
83,123,491,8,0.22000000000000086,0.8441344,0.05100715368098463,1.197382532991469
84,123,489,8,0.22000000000000086,0.8441344,0.05100715368098463,1.197382532991469
85,123,491,8,0.22000000000000086,0.8441344,0.05100715368098463,1.197382532991469
86,96,382,6,-0.04999999999999938,0.8428672,0.05100715368098463,1.197382532991469
87,125,499,8,0.24000000000000088,0.8416,0.05100715368098463,1.197382532991469
88,12,45,0,-0.89,0.8416,0.05100715368098463,1.197382532991469
89,116,464,7,0.1500000000000008,0.8403328,0.05100715368098463,1.197382532991469
90,127,507,8,0.2600000000000009,0.8390656,0.05100715368098463,1.197382532991469
91,104,414,6,0.030000000000000693,0.8390656,0.05100715368098463,1.197382532991469
92,127,505,8,0.2600000000000009,0.8390656,0.05100715368098463,1.197382532991469
93,128,511,8,0.2700000000000009,0.8377984,0.05100715368098463,1.197382532991469
94,130,520,8,0.2900000000000009,0.835264,0.08002650534035638,1.2406246466562152
95,61,244,4,-0.3999999999999997,0.835264,0.08002650534035638,1.2406246466562152
96,17,68,1,-0.84,0.835264,0.08002650534035638,1.2406246466562152
97,131,522,8,0.30000000000000093,0.8339968,0.08002650534035638,1.2406246466562152
98,25,97,1,-0.7599999999999999,0.8339968,0.08002650534035638,1.2406246466562152
99,133,531,8,0.32000000000000095,0.8314623999999999,0.08002650534035638,1.2406246466562152
100,135,539,8,0.34000000000000097,0.828928,0.08002650534035638,1.2406246466562152
101,74,296,4,-0.2699999999999996,0.8251264,0.08002650534035638,1.2406246466562152
102,59,233,3,-0.4199999999999997,0.8251264,0.08002650534035638,1.2406246466562152
103,138,551,9,0.370000000000001,0.8251264,0.08002650534035638,1.2406246466562152
104,141,564,9,0.400000000000001,0.8213248,0.08002650534035638,1.2406246466562152
105,141,564,9,0.400000000000001,0.8213248,0.08002650534035638,1.2406246466562152
106,143,572,9,0.42000000000000104,0.8187904,0.08002650534035638,1.2406246466562152
107,144,574,9,0.43000000000000105,0.8175232,0.08002650534035638,1.2406246466562152
108,123,489,8,0.22000000000000086,0.8175232,0.08002650534035638,1.2406246466562152
109,23,90,1,-0.7799999999999999,0.816256,0.08002650534035638,1.2406246466562152
110,147,585,9,0.4600000000000011,0.8137216,0.08002650534035638,1.2406246466562152
111,70,280,4,-0.3099999999999996,0.8124544,0.08002650534035638,1.2406246466562152
112,149,595,9,0.4800000000000011,0.8111872,0.08002650534035638,1.2406246466562152
113,25,98,1,-0.7599999999999999,0.8111872,0.08002650534035638,1.2406246466562152
114,150,599,9,0.4900000000000011,0.80992,0.08002650534035638,1.2406246466562152
115,151,602,10,0.5000000000000011,0.8086528,0.08002650534035638,1.2406246466562152
116,113,449,7,0.12000000000000077,0.8073856,0.08002650534035638,1.2406246466562152
117,99,396,6,-0.01999999999999935,0.8073856,0.08002650534035638,1.2406246466562152
118,153,611,10,0.5200000000000011,0.8061184,0.08002650534035638,1.2406246466562152
119,140,559,9,0.390000000000001,0.8061184,0.08002650534035638,1.2406246466562152
120,154,616,10,0.5300000000000011,0.8048512,0.08002650534035638,1.2406246466562152
121,155,620,10,0.5400000000000011,0.803584,0.08002650534035638,1.2406246466562152
122,125,497,8,0.24000000000000088,0.7985152,0.08002650534035638,1.2406246466562152
123,37,148,2,-0.6399999999999999,0.7947136,0.0653085623307561,1.2470418382436037
124,141,564,9,0.400000000000001,0.7934464,0.0653085623307561,1.2470418382436037
125,163,651,10,0.6200000000000012,0.7934464,0.0653085623307561,1.2470418382436037
126,164,656,10,0.6300000000000012,0.7921792,0.0653085623307561,1.2470418382436037
127,52,206,3,-0.48999999999999977,0.7909120000000001,0.0653085623307561,1.2470418382436037
128,169,674,11,0.6800000000000013,0.7858432,0.0653085623307561,1.2470418382436037
129,170,678,11,0.6900000000000013,0.7845759999999999,0.0653085623307561,1.2470418382436037
130,48,189,3,-0.5299999999999998,0.7833088,0.0653085623307561,1.2470418382436037
131,24,95,1,-0.7699999999999999,0.7833088,0.0653085623307561,1.2470418382436037
132,174,696,11,0.7300000000000013,0.7795072000000001,0.0653085623307561,1.2470418382436037
133,101,403,6,6.661338147750939e-16,0.77824,0.0653085623307561,1.2470418382436037
134,93,371,6,-0.0799999999999994,0.77824,0.0653085623307561,1.2470418382436037
135,177,708,11,0.7600000000000013,0.7757056,0.0653085623307561,1.2470418382436037
136,182,726,12,0.8100000000000014,0.7693696,0.0653085623307561,1.2470418382436037
137,55,217,3,-0.45999999999999974,0.7693696,0.0653085623307561,1.2470418382436037
138,184,733,12,0.8300000000000014,0.7668352,0.0653085623307561,1.2470418382436037
139,168,670,11,0.6700000000000013,0.7554304000000001,0.037835942006495316,1.2973552830517292
140,101,402,6,6.661338147750939e-16,0.7541632,0.037835942006495316,1.2973552830517292
141,195,779,12,0.9400000000000015,0.752896,0.037835942006495316,1.2973552830517292
142,197,786,13,0.9600000000000015,0.7503616,0.037835942006495316,1.2973552830517292
143,197,788,13,0.9600000000000015,0.7503616,0.037835942006495316,1.2973552830517292
144,198,789,13,0.9700000000000015,0.7490943999999999,0.037835942006495316,1.2973552830517292
145,133,531,8,0.32000000000000095,0.7490943999999999,0.037835942006495316,1.2973552830517292
146,85,337,5,-0.15999999999999948,0.7478272,0.037835942006495316,1.2973552830517292
147,199,793,13,0.9800000000000015,0.7478272,0.037835942006495316,1.2973552830517292
148,200,799,13,0.9900000000000015,0.74656,0.037835942006495316,1.2973552830517292
149,202,807,13,1.0100000000000011,0.7440256000000001,0.037835942006495316,1.2973552830517292
150,111,441,7,0.10000000000000075,0.740224,0.037835942006495316,1.2973552830517292
151,207,828,13,1.06,0.7376896,0.037835942006495316,1.2973552830517292
152,160,637,10,0.5900000000000012,0.7364223999999999,0.037835942006495316,1.2973552830517292
153,104,416,6,0.030000000000000693,0.7364223999999999,0.037835942006495316,1.2973552830517292
154,86,343,5,-0.14999999999999947,0.7351552,0.037835942006495316,1.2973552830517292
155,209,836,13,1.0799999999999996,0.7351552,0.037835942006495316,1.2973552830517292
156,87,348,5,-0.13999999999999946,0.733888,0.037835942006495316,1.2973552830517292
157,146,584,9,0.45000000000000107,0.733888,0.037835942006495316,1.2973552830517292
158,211,843,14,1.0999999999999992,0.7326208000000001,0.037835942006495316,1.2973552830517292
159,94,374,6,-0.0699999999999994,0.7326208000000001,0.037835942006495316,1.2973552830517292
160,214,854,14,1.1299999999999986,0.7288192,0.037835942006495316,1.2973552830517292
161,214,856,14,1.1299999999999986,0.7288192,0.037835942006495316,1.2973552830517292
162,216,863,14,1.1499999999999981,0.7262848,0.037835942006495316,1.2973552830517292
163,85,337,5,-0.15999999999999948,0.7262848,0.037835942006495316,1.2973552830517292
164,217,866,14,1.159999999999998,0.7250175999999999,0.037835942006495316,1.2973552830517292
165,106,422,7,0.05000000000000071,0.7237504,0.037835942006495316,1.2973552830517292
166,218,870,14,1.1699999999999977,0.7237504,0.037835942006495316,1.2973552830517292
167,68,271,4,-0.3299999999999996,0.7212160000000001,0.037835942006495316,1.2973552830517292
168,182,728,12,0.8100000000000014,0.7174144,0.037835942006495316,1.2973552830517292
169,159,635,10,0.5800000000000012,0.71488,0.06446365232841345,1.2924268692731857
170,74,294,4,-0.2699999999999996,0.7123456,0.06446365232841345,1.2924268692731857
171,75,299,4,-0.25999999999999956,0.7110784,0.06446365232841345,1.2924268692731857
172,144,576,9,0.43000000000000105,0.7110784,0.06446365232841345,1.2924268692731857
173,174,695,11,0.7300000000000013,0.7098112,0.06446365232841345,1.2924268692731857
174,20,79,1,-0.8099999999999999,0.7098112,0.06446365232841345,1.2924268692731857
175,28,109,1,-0.73,0.7085440000000001,0.06446365232841345,1.2924268692731857
176,117,465,7,0.1600000000000008,0.7047424,0.06446365232841345,1.2924268692731857
177,18,70,1,-0.83,0.7034752,0.06446365232841345,1.2924268692731857
178,142,565,9,0.41000000000000103,0.7034752,0.06446365232841345,1.2924268692731857
179,131,522,8,0.30000000000000093,0.7034752,0.06446365232841345,1.2924268692731857
180,64,254,4,-0.36999999999999966,0.7022079999999999,0.06446365232841345,1.2924268692731857
181,94,375,6,-0.0699999999999994,0.6996736,0.06446365232841345,1.2924268692731857
182,241,963,16,1.3999999999999928,0.6946048,0.06446365232841345,1.2924268692731857
183,241,961,16,1.3999999999999928,0.6946048,0.06446365232841345,1.2924268692731857
184,71,284,4,-0.2999999999999996,0.6933376,0.06446365232841345,1.2924268692731857
185,243,972,16,1.4199999999999924,0.6920704,0.06446365232841345,1.2924268692731857
186,157,627,10,0.5600000000000012,0.6920704,0.06446365232841345,1.2924268692731857
187,216,864,14,1.1499999999999981,0.6908032,0.06446365232841345,1.2924268692731857
188,19,73,1,-0.82,0.6908032,0.06446365232841345,1.2924268692731857
189,103,410,6,0.020000000000000684,0.6908032,0.06446365232841345,1.2924268692731857
190,83,331,5,-0.1799999999999995,0.6882688,0.06446365232841345,1.2924268692731857
191,36,142,2,-0.6499999999999999,0.6870016,0.06446365232841345,1.2924268692731857
192,170,680,11,0.6900000000000013,0.6870016,0.06446365232841345,1.2924268692731857
193,114,454,7,0.13000000000000078,0.6870016,0.06446365232841345,1.2924268692731857
194,248,989,16,1.4699999999999913,0.6857344000000001,0.06446365232841345,1.2924268692731857
195,20,80,1,-0.8099999999999999,0.6832,0.06446365232841345,1.2924268692731857
196,198,789,13,0.9700000000000015,0.6819328,0.06446365232841345,1.2924268692731857
197,126,503,8,0.2500000000000009,0.6819328,0.06446365232841345,1.2924268692731857
198,8,29,0,-0.9299999999999999,0.676864,0.06446365232841345,1.2924268692731857
199,204,814,13,1.0300000000000007,0.676864,0.06446365232841345,1.2924268692731857
200,258,1029,17,1.5699999999999892,0.6730624000000001,0.06037517113145441,1.2626606216654181
201,129,513,8,0.2800000000000009,0.670528,0.06037517113145441,1.2626606216654181
202,108,430,7,0.07000000000000073,0.670528,0.06037517113145441,1.2626606216654181
203,156,624,10,0.5500000000000012,0.6692608,0.06037517113145441,1.2626606216654181
204,210,837,13,1.0899999999999994,0.6692608,0.06037517113145441,1.2626606216654181
205,55,219,3,-0.45999999999999974,0.6654591999999999,0.06037517113145441,1.2626606216654181
206,264,1054,17,1.629999999999988,0.6654591999999999,0.06037517113145441,1.2626606216654181
207,30,118,1,-0.71,0.6616576000000001,0.06037517113145441,1.2626606216654181
208,268,1071,17,1.669999999999987,0.6603904,0.06037517113145441,1.2626606216654181
209,74,293,4,-0.2699999999999996,0.6603904,0.06037517113145441,1.2626606216654181
210,85,338,5,-0.15999999999999948,0.6591232,0.06037517113145441,1.2626606216654181
211,99,393,6,-0.01999999999999935,0.6591232,0.06037517113145441,1.2626606216654181
212,274,1094,18,1.7299999999999858,0.6527872,0.06037517113145441,1.2626606216654181
213,75,298,4,-0.25999999999999956,0.6527872,0.06037517113145441,1.2626606216654181
214,111,441,7,0.10000000000000075,0.65152,0.06037517113145441,1.2626606216654181
215,160,638,10,0.5900000000000012,0.65152,0.06037517113145441,1.2626606216654181
216,134,536,8,0.33000000000000096,0.65152,0.06037517113145441,1.2626606216654181
217,20,80,1,-0.8099999999999999,0.6477184,0.06037517113145441,1.2626606216654181
218,130,520,8,0.2900000000000009,0.6464512,0.06037517113145441,1.2626606216654181
219,244,973,16,1.4299999999999922,0.645184,0.06037517113145441,1.2626606216654181
220,37,146,2,-0.6399999999999999,0.645184,0.06037517113145441,1.2626606216654181
221,54,215,3,-0.46999999999999975,0.6439168,0.06037517113145441,1.2626606216654181
222,143,572,9,0.42000000000000104,0.6439168,0.06037517113145441,1.2626606216654181
223,160,639,10,0.5900000000000012,0.6439168,0.06037517113145441,1.2626606216654181
224,27,107,1,-0.74,0.6426495999999999,0.06037517113145441,1.2626606216654181
225,203,812,13,1.020000000000001,0.6426495999999999,0.06037517113145441,1.2626606216654181
226,101,402,6,6.661338147750939e-16,0.6413824,0.06037517113145441,1.2626606216654181
227,283,1132,18,1.8199999999999839,0.6413824,0.06037517113145441,1.2626606216654181
228,252,1005,16,1.5099999999999905,0.6375808000000001,0.06037517113145441,1.2626606216654181
229,124,496,8,0.23000000000000087,0.6363136,0.06037517113145441,1.2626606216654181
230,82,325,5,-0.1899999999999995,0.6363136,0.06037517113145441,1.2626606216654181
231,106,421,7,0.05000000000000071,0.6350464,0.06037517113145441,1.2626606216654181
232,190,757,12,0.8900000000000015,0.6337792,0.06288838165346533,1.2612003507092595
233,263,1050,17,1.6199999999999881,0.632512,0.06288838165346533,1.2612003507092595
234,10,40,0,-0.91,0.632512,0.06288838165346533,1.2612003507092595
235,156,624,10,0.5500000000000012,0.6312447999999999,0.06288838165346533,1.2612003507092595
236,75,300,5,-0.25999999999999956,0.6312447999999999,0.06288838165346533,1.2612003507092595
237,52,208,3,-0.48999999999999977,0.6249088,0.06288838165346533,1.2612003507092595
238,145,580,9,0.44000000000000106,0.6249088,0.06288838165346533,1.2612003507092595
239,68,270,4,-0.3299999999999996,0.6236416,0.06288838165346533,1.2612003507092595
240,285,1140,19,1.8399999999999834,0.6223744,0.06288838165346533,1.2612003507092595
241,81,321,5,-0.1999999999999995,0.6223744,0.06288838165346533,1.2612003507092595
242,125,498,8,0.24000000000000088,0.61984,0.06288838165346533,1.2612003507092595
243,90,359,5,-0.10999999999999943,0.61984,0.06288838165346533,1.2612003507092595
244,51,203,3,-0.4999999999999998,0.6173056,0.06288838165346533,1.2612003507092595
245,186,743,12,0.8500000000000014,0.6160384,0.06288838165346533,1.2612003507092595
246,108,430,7,0.07000000000000073,0.613504,0.06288838165346533,1.2612003507092595
247,178,711,11,0.7700000000000014,0.6122368,0.06288838165346533,1.2612003507092595
248,244,973,16,1.4299999999999922,0.6097024,0.06288838165346533,1.2612003507092595
249,30,118,1,-0.71,0.6084352,0.06288838165346533,1.2612003507092595
250,101,403,6,6.661338147750939e-16,0.6084352,0.06288838165346533,1.2612003507092595
251,179,715,11,0.7800000000000014,0.6084352,0.06288838165346533,1.2612003507092595
252,166,664,11,0.6500000000000012,0.6071679999999999,0.06288838165346533,1.2612003507092595
253,39,153,2,-0.6199999999999999,0.6033664,0.06288838165346533,1.2612003507092595
254,150,600,10,0.4900000000000011,0.600832,0.06288838165346533,1.2612003507092595
255,173,689,11,0.7200000000000013,0.5970304,0.06288838165346533,1.2612003507092595
256,121,484,8,0.20000000000000084,0.5970304,0.06288838165346533,1.2612003507092595
257,36,143,2,-0.6499999999999999,0.5957631999999999,0.06288838165346533,1.2612003507092595
258,22,86,1,-0.7899999999999999,0.594496,0.06288838165346533,1.2612003507092595
259,51,203,3,-0.4999999999999998,0.594496,0.06288838165346533,1.2612003507092595
260,74,293,4,-0.2699999999999996,0.594496,0.06288838165346533,1.2612003507092595
261,223,890,14,1.2199999999999966,0.5868928,0.05292942840605974,1.2706674234941602
262,132,528,8,0.31000000000000094,0.5856256,0.05292942840605974,1.2706674234941602
263,179,713,11,0.7800000000000014,0.5843584,0.05292942840605974,1.2706674234941602
264,329,1316,21,2.279999999999974,0.5830911999999999,0.05292942840605974,1.2706674234941602
265,17,68,1,-0.84,0.581824,0.05292942840605974,1.2706674234941602
266,95,380,6,-0.05999999999999939,0.581824,0.05292942840605974,1.2706674234941602
267,35,139,2,-0.6599999999999999,0.5805568,0.05292942840605974,1.2706674234941602
268,333,1330,22,2.319999999999973,0.5780224,0.05292942840605974,1.2706674234941602
269,104,414,6,0.030000000000000693,0.5716863999999999,0.05292942840605974,1.2706674234941602
270,258,1029,17,1.5699999999999892,0.569152,0.05292942840605974,1.2706674234941602
271,210,838,13,1.0899999999999994,0.569152,0.05292942840605974,1.2706674234941602
272,122,486,8,0.21000000000000085,0.569152,0.05292942840605974,1.2706674234941602
273,131,524,8,0.30000000000000093,0.5678848000000001,0.05292942840605974,1.2706674234941602
274,131,524,8,0.30000000000000093,0.5666176,0.05292942840605974,1.2706674234941602
275,128,509,8,0.2700000000000009,0.5666176,0.05292942840605974,1.2706674234941602
276,16,63,1,-0.85,0.5640832,0.05292942840605974,1.2706674234941602
277,19,74,1,-0.82,0.562816,0.05292942840605974,1.2706674234941602
278,54,215,3,-0.46999999999999975,0.562816,0.05292942840605974,1.2706674234941602
279,266,1062,17,1.6499999999999875,0.562816,0.05292942840605974,1.2706674234941602
280,104,416,6,0.030000000000000693,0.5615488,0.05292942840605974,1.2706674234941602
281,224,894,14,1.2299999999999964,0.5615488,0.05292942840605974,1.2706674234941602
282,347,1388,23,2.45999999999997,0.5602815999999999,0.05292942840605974,1.2706674234941602
283,135,537,8,0.34000000000000097,0.5577472,0.05292942840605974,1.2706674234941602
284,214,855,14,1.1299999999999986,0.5539456,0.05292942840605974,1.2706674234941602
285,352,1407,23,2.509999999999969,0.5539456,0.05292942840605974,1.2706674234941602
286,94,375,6,-0.0699999999999994,0.5514112,0.04848000211495673,1.3334633633494377
287,105,417,6,0.0400000000000007,0.550144,0.04848000211495673,1.3334633633494377
288,8,32,0,-0.9299999999999999,0.550144,0.04848000211495673,1.3334633633494377
289,246,983,16,1.4499999999999917,0.5438080000000001,0.04848000211495673,1.3334633633494377
290,281,1121,18,1.7999999999999843,0.5412736,0.04848000211495673,1.3334633633494377
291,262,1047,17,1.6099999999999883,0.5412736,0.04848000211495673,1.3334633633494377
292,63,250,4,-0.37999999999999967,0.537472,0.04848000211495673,1.3334633633494377
293,288,1152,19,1.8699999999999828,0.5336704,0.04848000211495673,1.3334633633494377
294,217,867,14,1.159999999999998,0.5286016,0.04848000211495673,1.3334633633494377
295,175,698,11,0.7400000000000013,0.5247999999999999,0.04848000211495673,1.3334633633494377
296,33,130,2,-0.6799999999999999,0.5222656,0.04848000211495673,1.3334633633494377
297,18,72,1,-0.83,0.5209984,0.04848000211495673,1.3334633633494377
298,16,63,1,-0.85,0.5209984,0.04848000211495673,1.3334633633494377
299,80,317,5,-0.20999999999999952,0.518464,0.04848000211495673,1.3334633633494377
300,203,812,13,1.020000000000001,0.518464,0.04848000211495673,1.3334633633494377
301,98,389,6,-0.02999999999999936,0.5171968,0.04848000211495673,1.3334633633494377
302,16,63,1,-0.85,0.5171968,0.04848000211495673,1.3334633633494377
303,105,418,6,0.0400000000000007,0.5146624,0.04848000211495673,1.3334633633494377
304,208,830,13,1.0699999999999998,0.5146624,0.04848000211495673,1.3334633633494377
305,257,1025,17,1.5599999999999894,0.5133951999999999,0.04848000211495673,1.3334633633494377
306,258,1030,17,1.5699999999999892,0.5133951999999999,0.04848000211495673,1.3334633633494377
307,235,939,15,1.339999999999994,0.5121279999999999,0.04637701225146884,1.3578355573117733
308,72,287,4,-0.2899999999999996,0.5095936,0.04637701225146884,1.3578355573117733
309,198,790,13,0.9700000000000015,0.5045248,0.04637701225146884,1.3578355573117733
310,277,1107,18,1.7599999999999851,0.5032576,0.04637701225146884,1.3578355573117733
311,152,606,10,0.5100000000000011,0.5019904,0.04637701225146884,1.3578355573117733
312,171,684,11,0.7000000000000013,0.4943872,0.04637701225146884,1.3578355573117733
313,314,1256,20,2.1299999999999772,0.49312,0.04637701225146884,1.3578355573117733
314,133,530,8,0.32000000000000095,0.49312,0.04637701225146884,1.3578355573117733
315,238,952,15,1.3699999999999934,0.49312,0.04637701225146884,1.3578355573117733
316,54,215,3,-0.46999999999999975,0.48551679999999997,0.04637701225146884,1.3578355573117733
317,26,102,1,-0.75,0.48424959999999995,0.04637701225146884,1.3578355573117733
318,103,411,6,0.020000000000000684,0.4817152,0.04637701225146884,1.3578355573117733
319,63,250,4,-0.37999999999999967,0.4817152,0.04637701225146884,1.3578355573117733
320,149,593,9,0.4800000000000011,0.480448,0.04637701225146884,1.3578355573117733
321,160,638,10,0.5900000000000012,0.47918079999999996,0.04637701225146884,1.3578355573117733
322,69,275,4,-0.3199999999999996,0.47918079999999996,0.04637701225146884,1.3578355573117733
323,145,579,9,0.44000000000000106,0.4766464,0.04637701225146884,1.3578355573117733
324,60,237,3,-0.4099999999999997,0.4753792,0.04637701225146884,1.3578355573117733
325,187,748,12,0.8600000000000014,0.47284479999999995,0.04637701225146884,1.3578355573117733
326,144,573,9,0.43000000000000105,0.4690432,0.0421602608912508,1.3995404886081815
327,101,404,6,6.661338147750939e-16,0.46777599999999997,0.0421602608912508,1.3995404886081815
328,107,425,7,0.06000000000000072,0.4589056,0.0421602608912508,1.3995404886081815
329,101,404,6,6.661338147750939e-16,0.4576384,0.0421602608912508,1.3995404886081815
330,126,502,8,0.2500000000000009,0.4563712,0.0421602608912508,1.3995404886081815
331,49,195,3,-0.5199999999999998,0.4563712,0.0421602608912508,1.3995404886081815
332,155,618,10,0.5400000000000011,0.45510399999999995,0.0421602608912508,1.3995404886081815
333,149,596,9,0.4800000000000011,0.45510399999999995,0.0421602608912508,1.3995404886081815
334,267,1067,17,1.6599999999999873,0.44750080000000003,0.0421602608912508,1.3995404886081815
335,18,69,1,-0.83,0.4462336,0.0421602608912508,1.3995404886081815
336,107,425,7,0.06000000000000072,0.4462336,0.0421602608912508,1.3995404886081815
337,108,430,7,0.07000000000000073,0.4462336,0.0421602608912508,1.3995404886081815
338,293,1169,19,1.9199999999999817,0.4411648,0.0421602608912508,1.3995404886081815
339,441,1763,29,3.3999999999999506,0.4411648,0.0421602608912508,1.3995404886081815
340,199,796,13,0.9800000000000015,0.4398976,0.0421602608912508,1.3995404886081815
341,237,945,15,1.3599999999999937,0.43736319999999995,0.0421602608912508,1.3995404886081815
342,247,985,16,1.4599999999999915,0.43609600000000004,0.0421602608912508,1.3995404886081815
343,38,150,2,-0.6299999999999999,0.43609600000000004,0.0421602608912508,1.3995404886081815
344,34,136,2,-0.6699999999999999,0.43609600000000004,0.0421602608912508,1.3995404886081815
